id,id_anterior,variable_resultado,tipo,Funciones,ecuacion,ecuacion_php,especie_id,familia,genero,epiteto,condicion,componente,diametro_min,diametro_max,numero_arboles,r2,anio_publicacion,grado_putrefaccion,clave_ecoregion_n1,clave_ecoregion_n2,clave_ecoregion_n3,clave_ecoregion_n4,clave_bur,clave_estado_inegi,activo,id_especie_mn,id_modelo_mn,referencia,id_referencia,notas
2263,2247.0,p,,,0.62,0.62,28666.0,Melastomataceae,Miconia,holosericea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28666.0,49789.0,SEByC,49789.0,
2264,2248.0,p,,,0.61,0.61,29001.0,Melastomataceae,Miconia,ibaguensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29001.0,49790.0,SEByC,49790.0,
2265,2249.0,p,,,0.41108,0.41108,29107.0,Melastomataceae,Miconia,impetiolaris,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29107.0,49791.0,SEByC,49791.0,
2266,2250.0,p,,,0.53451,0.53451,31259.0,Melastomataceae,Miconia,livida,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31259.0,49792.0,SEByC,49792.0,
2267,2251.0,p,,,0.75,0.75,31401.0,Melastomataceae,Miconia,longifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31401.0,49793.0,SEByC,49793.0,
2268,2252.0,p,,,0.6027,0.6027,33691.0,Melastomataceae,Miconia,mirabilis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33691.0,49794.0,SEByC,49794.0,
2269,2253.0,p,,,0.63262,0.63262,38184.0,Melastomataceae,Miconia,prasina,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,38184.0,49795.0,SEByC,49795.0,
2270,2254.0,p,,,0.62,0.62,39564.0,Melastomataceae,Miconia,reducens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39564.0,49796.0,SEByC,49796.0,
2271,2255.0,p,,,0.66,0.66,42569.0,Melastomataceae,Miconia,splendens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,42569.0,49797.0,SEByC,49797.0,
2272,2256.0,p,,,0.71,0.71,44149.0,Melastomataceae,Miconia,tomentosa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,44149.0,49798.0,SEByC,49798.0,
2273,2257.0,p,,,0.52936,0.52936,44540.0,Melastomataceae,Miconia,trinervia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,44540.0,49799.0,SEByC,49799.0,
2274,2258.0,p,,,0.71,0.71,25998.0,Mimosaceae,Microlobius,foetidus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25998.0,49800.0,SEByC,49800.0,
2275,2259.0,p,,,0.62708,0.62708,17143.0,Mimosaceae,Mimosa,aculeaticarpa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17143.0,49801.0,SEByC,49801.0,
2276,2260.0,p,,,0.61849,0.61849,18492.0,Mimosaceae,Mimosa,arborea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18492.0,49802.0,SEByC,49802.0,
2277,2261.0,p,,,0.79645,0.79645,18589.0,Mimosaceae,Mimosa,arenosa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18589.0,49803.0,SEByC,49803.0,
2278,2262.0,p,,,0.63097,0.63097,19513.0,Mimosaceae,Mimosa,benthamii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19513.0,49804.0,SEByC,49804.0,
2279,2263.0,p,,,0.61,0.61,19758.0,Mimosaceae,Mimosa,bimucronata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19758.0,49805.0,SEByC,49805.0,
2280,2264.0,p,,,0.67758,0.67758,26403.0,Mimosaceae,Mimosa,galeottii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26403.0,49806.0,SEByC,49806.0,
2281,2265.0,p,,,0.729,0.729,37436.0,Mimosaceae,Mimosa,pigra,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,37436.0,49807.0,SEByC,49807.0,
2282,2266.0,p,,,0.54947,0.54947,37886.0,Mimosaceae,Mimosa,polyantha,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,37886.0,49808.0,SEByC,49808.0,
2283,2267.0,p,,,1.12,1.12,43578.0,Mimosaceae,Mimosa,tenuiflora,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43578.0,49809.0,SEByC,49809.0,
2284,2268.0,p,,,0.62,0.62,19046.0,Scrophulariaceae,Mimulus,aurantiacus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19046.0,49810.0,SEByC,49810.0,
2285,2269.0,p,,,0.61573,0.61573,18511.0,Asteraceae,Montanoa,arborescens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18511.0,49811.0,SEByC,49811.0,
2286,2270.0,p,,,0.52136,0.52136,21340.0,Myricaceae,Morella,cerifera,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21340.0,49812.0,SEByC,49812.0,
2287,2271.0,p,,,0.63,0.63,21969.0,Rubiaceae,Morinda,citrifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21969.0,49813.0,SEByC,49813.0,
2288,2272.0,p,,,0.49,0.49,36349.0,Rubiaceae,Morinda,panamensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,36349.0,49814.0,SEByC,49814.0,
2289,2273.0,p,,,0.26174,0.26174,35539.0,Moringaceae,Moringa,oleifera,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35539.0,49815.0,SEByC,49815.0,
2290,2274.0,p,,,0.71335,0.71335,17895.0,Capparaceae,Morisonia,americana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17895.0,49816.0,SEByC,49816.0,
2291,2275.0,p,,,0.44918,0.44918,27575.0,Tiliaceae,Mortoniodendron,guatemalense,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27575.0,49817.0,SEByC,49817.0,
2292,2276.0,p,,,0.60134,0.60134,17532.0,Moraceae,Morus,alba,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17532.0,49818.0,SEByC,49818.0,
2293,2277.0,p,,,0.67313,0.67313,21306.0,Moraceae,Morus,celtidifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21306.0,49819.0,SEByC,49819.0,
2294,2278.0,p,,,0.5166,0.5166,34752.0,Moraceae,Morus,nigra,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,34752.0,49820.0,SEByC,49820.0,
2295,2279.0,p,,,0.6609,0.6609,23844.0,Annonaceae,Mosannona,depressa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23844.0,49821.0,SEByC,49821.0,
2296,2280.0,p,,,0.588,0.588,29675.0,Anacardiaceae,Mosquitoxylum,jamaicense,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29675.0,49822.0,SEByC,49822.0,
2297,2281.0,p,,,0.3,0.3,20455.0,Elaeocarpaceae,Muntingia,calabura,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20455.0,49823.0,SEByC,49823.0,
2298,2282.0,p,,,0.87137,0.87137,36404.0,Rutaceae,Murraya,paniculata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,36404.0,49824.0,SEByC,49824.0,
2299,2283.0,p,,,0.8,0.8,42570.0,Myrtaceae,Myrcia,splendens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,42570.0,49825.0,SEByC,49825.0,
2300,2284.0,p,,,0.69287,0.69287,26115.0,Myrtaceae,Myrcianthes,fragrans,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26115.0,49826.0,SEByC,49826.0,
2301,2285.0,p,,,0.785,0.785,25907.0,Myrtaceae,Myrciaria,floribunda,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25907.0,49827.0,SEByC,49827.0,
2302,2286.0,p,,,0.33899,0.33899,31477.0,Urticaceae,Myriocarpa,longipes,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31477.0,49828.0,SEByC,49828.0,
2303,2287.0,p,,,0.33745,0.33745,35239.0,Urticaceae,Myriocarpa,obovata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35239.0,49829.0,SEByC,49829.0,
2304,2288.0,p,,,0.83,0.83,26187.0,Fabaceae,Myrospermum,frutescens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26187.0,49830.0,SEByC,49830.0,
2305,2289.0,p,,,0.79625,0.79625,19271.0,Fabaceae,Myroxylon,balsamum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19271.0,49831.0,SEByC,49831.0,
2306,2290.0,p,,,0.82427,0.82427,37267.0,Fabaceae,Myroxylon,peruiferum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,37267.0,49832.0,SEByC,49832.0,
2307,2291.0,p,,,0.54712,0.54712,22716.0,Myrsinaceae,Myrsine,coriacea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22716.0,49833.0,SEByC,49833.0,
2308,2292.0,p,,,0.49508,0.49508,17826.0,Lauraceae,Nectandra,ambigens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17826.0,49834.0,SEByC,49834.0,
2309,2293.0,p,,,0.59,0.59,21959.0,Lauraceae,Nectandra,cissiflora,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21959.0,49835.0,SEByC,49835.0,
2310,2294.0,p,,,0.48,0.48,22717.0,Lauraceae,Nectandra,coriacea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22717.0,49836.0,SEByC,49836.0,
2311,2295.0,p,,,0.518,0.518,23386.0,Lauraceae,Nectandra,cuspidata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23386.0,49837.0,SEByC,49837.0,
2312,2296.0,p,,,0.44698,0.44698,26924.0,Lauraceae,Nectandra,globosa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26924.0,49838.0,SEByC,49838.0,
2313,2297.0,p,,,0.42,0.42,28306.0,Lauraceae,Nectandra,hihua,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28306.0,49839.0,SEByC,49839.0,
2314,2298.0,p,,,0.43068,0.43068,38982.0,Lauraceae,Nectandra,purpurea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,38982.0,49840.0,SEByC,49840.0,
2315,2299.0,p,,,0.51667,0.51667,39769.0,Lauraceae,Nectandra,reticulata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39769.0,49841.0,SEByC,49841.0,
2316,2300.0,p,,,0.46,0.46,40431.0,Lauraceae,Nectandra,rudis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,40431.0,49842.0,SEByC,49842.0,
2317,2301.0,p,,,0.40994,0.40994,40682.0,Lauraceae,Nectandra,salicifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,40682.0,49843.0,SEByC,49843.0,
2318,2302.0,p,,,0.517,0.517,43362.0,Lauraceae,Nectandra,tabascensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43362.0,49844.0,SEByC,49844.0,
2319,2303.0,p,,,0.545,0.545,44736.0,Lauraceae,Nectandra,turbacensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,44736.0,49845.0,SEByC,49845.0,
2320,2304.0,p,,,0.314,0.314,38614.0,Nyctaginaceae,Neea,psychotrioides,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,38614.0,49846.0,SEByC,49846.0,
2321,2305.0,p,,,0.71027,0.71027,30377.0,Sapindaceae,Nephelium,lappaceum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30377.0,49847.0,SEByC,49847.0,
2322,2306.0,p,,,0.6,0.6,35538.0,Apocynaceae,Nerium,oleander,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35538.0,49848.0,SEByC,49848.0,
2323,2307.0,p,,,0.46,0.46,43329.0,Nyssaceae,Nyssa,sylvatica,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43329.0,49849.0,SEByC,49849.0,
2324,2308.0,p,,,0.16,0.16,30176.0,Bombacaceae,Ochroma,lagopus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30176.0,49850.0,SEByC,49850.0,
2325,2309.0,p,,,0.16526,0.16526,39174.0,Bombacaceae,Ochroma,pyramidale,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39174.0,49851.0,SEByC,49851.0,
2326,2310.0,p,,,0.38795,0.38795,19589.0,Lauraceae,Ocotea,betazensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19589.0,49852.0,SEByC,49852.0,
2327,2311.0,p,,,0.45365,0.45365,21355.0,Lauraceae,Ocotea,cernua,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21355.0,49853.0,SEByC,49853.0,
2328,2312.0,p,,,0.49254,0.49254,23708.0,Lauraceae,Ocotea,dendrodaphne,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23708.0,49854.0,SEByC,49854.0,
2329,2313.0,p,,,0.41297,0.41297,24607.0,Lauraceae,Ocotea,effusa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24607.0,49855.0,SEByC,49855.0,
2330,2314.0,p,,,0.44945,0.44945,28072.0,Lauraceae,Ocotea,helicterifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28072.0,49856.0,SEByC,49856.0,
2331,2315.0,p,,,0.46178,0.46178,30907.0,Lauraceae,Ocotea,leucoxylon,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30907.0,49857.0,SEByC,49857.0,
2332,2316.0,p,,,0.43251,0.43251,38659.0,Lauraceae,Ocotea,puberula,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,38659.0,49858.0,SEByC,49858.0,
2333,2317.0,p,,,0.3598,0.3598,42052.0,Lauraceae,Ocotea,sinuata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,42052.0,49859.0,SEByC,49859.0,
2334,2318.0,p,,,0.563,0.563,33234.0,Icacinaceae,Oecopetalum,mexicanum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33234.0,49860.0,SEByC,49860.0,
2335,2319.0,p,,,0.80633,0.80633,25209.0,Oleaceae,Olea,europaea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25209.0,49861.0,SEByC,49861.0,
2336,2320.0,p,,,0.82075,0.82075,43809.0,Fabaceae,Olneya,tesota,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43809.0,49862.0,SEByC,49862.0,
2337,2321.0,p,,,0.40889,0.40889,23888.0,Euphorbiaceae,Omphalea,diandra,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23888.0,49863.0,SEByC,49863.0,
2338,2322.0,p,,,0.39398,0.39398,35540.0,Euphorbiaceae,Omphalea,oleifera,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35540.0,49864.0,SEByC,49864.0,
2339,2323.0,p,,,0.46221,0.46221,20982.0,Araliaceae,Oreopanax,capitatus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20982.0,49865.0,SEByC,49865.0,
2340,2324.0,p,,,0.47591,0.47591,24565.0,Araliaceae,Oreopanax,echinops,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24565.0,49866.0,SEByC,49866.0,
2341,2325.0,p,,,0.48365,0.48365,30966.0,Araliaceae,Oreopanax,liebmannii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30966.0,49867.0,SEByC,49867.0,
2342,2326.0,p,,,0.45363,0.45363,35316.0,Araliaceae,Oreopanax,obtusifolius,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35316.0,49868.0,SEByC,49868.0,
2343,2327.0,p,,,0.64056,0.64056,36986.0,Araliaceae,Oreopanax,peltatus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,36986.0,49869.0,SEByC,49869.0,
2344,2328.0,p,,,0.51876,0.51876,40764.0,Araliaceae,Oreopanax,salvinii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,40764.0,49870.0,SEByC,49870.0,
2345,2329.0,p,,,0.54296,0.54296,46256.0,Araliaceae,Oreopanax,xalapensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,46256.0,49871.0,SEByC,49871.0,
2346,2330.0,p,,,0.58317,0.58317,43175.0,Violaceae,Orthion,subsessile,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43175.0,49872.0,SEByC,49872.0,
2347,2331.0,p,,,0.58614,0.58614,45661.0,Betulaceae,Ostrya,virginiana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,45661.0,49873.0,SEByC,49873.0,
2348,2332.0,p,,,0.44536,0.44536,18452.0,Bombacaceae,Pachira,aquatica,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18452.0,49874.0,SEByC,49874.0,
2349,2333.0,p,,,0.415,0.415,39278.0,Bombacaceae,Pachira,quinata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39278.0,49875.0,SEByC,49875.0,
2350,2334.0,p,,,0.42,0.42,41793.0,Bombacaceae,Pachira,sessilis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,41793.0,49876.0,SEByC,49876.0,
2351,2335.0,p,,,0.56,0.56,23131.0,Rubiaceae,Palicourea,crocea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23131.0,49877.0,SEByC,49877.0,
2352,2336.0,p,,,0.54,0.54,27744.0,Rubiaceae,Palicourea,guianensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27744.0,49878.0,SEByC,49878.0,
2353,2337.0,p,,,0.42626,0.42626,43822.0,Rubiaceae,Palicourea,tetragona,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43822.0,49879.0,SEByC,49879.0,
2354,2338.0,p,,,0.62,0.62,23222.0,Myrsinaceae,Parathesis,cubana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23222.0,49880.0,SEByC,49880.0,
2355,2339.0,p,,,0.62247,0.62247,17135.0,Caesalpiniaceae,Parkinsonia,aculeata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17135.0,49881.0,SEByC,49881.0,
2356,2340.0,p,,,0.58244,0.58244,33503.0,Caesalpiniaceae,Parkinsonia,microphylla,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33503.0,49882.0,SEByC,49882.0,
2357,2341.0,p,,,0.54697,0.54697,38158.0,Caesalpiniaceae,Parkinsonia,praecox,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,38158.0,49883.0,SEByC,49883.0,
2358,2342.0,p,,,0.57981,0.57981,17136.0,Bignoniaceae,Parmentiera,aculeata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17136.0,49884.0,SEByC,49884.0,
2359,2343.0,p,,,0.775,0.775,33062.0,Caesalpiniaceae,Peltogyne,mexicana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33062.0,49885.0,SEByC,49885.0,
2360,2344.0,p,,,0.74388,0.74388,24397.0,Caesalpiniaceae,Peltophorum,dubium,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24397.0,49886.0,SEByC,49886.0,
2361,2345.0,p,,,0.57703,0.57703,21851.0,Ericaceae,Pernettya,ciliata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21851.0,49887.0,SEByC,49887.0,
2362,2346.0,p,,,0.41699,0.41699,31551.0,Celastraceae,Perrottetia,longistylis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31551.0,49888.0,SEByC,49888.0,
2363,2347.0,p,,,0.52444,0.52444,35888.0,Celastraceae,Perrottetia,ovata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35888.0,49889.0,SEByC,49889.0,
2364,2348.0,p,,,0.45382,0.45382,17898.0,Lauraceae,Persea,americana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17898.0,49890.0,SEByC,49890.0,
2365,2349.0,p,,,0.45625,0.45625,41155.0,Lauraceae,Persea,schiedeana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,41155.0,49891.0,SEByC,49891.0,
2366,2350.0,p,,,0.53,0.53,45440.0,Lauraceae,Persea,vesticula,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,45440.0,49892.0,SEByC,49892.0,
2367,2351.0,p,,,0.41547,0.41547,28073.0,Lauraceae,Phoebe,helicterifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28073.0,49893.0,SEByC,49893.0,
2368,2352.0,p,,,0.57781,0.57781,43437.0,Lauraceae,Phoebe,tampicensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,43437.0,49894.0,SEByC,49894.0,
2369,2353.0,p,,,0.6,0.6,17093.0,Euphorbiaceae,Phyllanthus,acidus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17093.0,49895.0,SEByC,49895.0,
2370,2354.0,p,,,0.58,0.58,20126.0,Euphorbiaceae,Phyllanthus,brasiliensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20126.0,49896.0,SEByC,49896.0,
2371,2355.0,p,,,0.61149,0.61149,33767.0,Euphorbiaceae,Phyllanthus,mocinianus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33767.0,49897.0,SEByC,49897.0,
2372,2356.0,p,,,0.4285,0.4285,30435.0,Saxifragaceae,Phyllonoma,laticuspis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30435.0,49898.0,SEByC,49898.0,
2373,2357.0,p,,,0.76,0.76,20117.0,Ulmaceae,Phyllostylon,brasiliense,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20117.0,49899.0,SEByC,49899.0,
2374,2358.0,p,,,0.74844,0.74844,39875.0,Ulmaceae,Phyllostylon,rhamnoides,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39875.0,49900.0,SEByC,49900.0,
2375,2359.0,p,,,0.258,0.258,24022.0,Phytolaccaceae,Phytolacca,dioica,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24022.0,49901.0,SEByC,49901.0,
2376,2360.0,p,,,0.429,0.429,21617.0,Pinaceae,Picea,chihuahuana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21617.0,49902.0,SEByC,49902.0,
2377,2361.0,p,,,0.33,0.33,24936.0,Pinaceae,Picea,engelmannii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24936.0,49903.0,SEByC,49903.0,
2378,2362.0,p,,,0.36581,0.36581,42068.0,Pinaceae,Picea,sitchensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,42068.0,49904.0,SEByC,49904.0,
2379,2363.0,p,,,0.70788,0.70788,39360.0,Rutaceae,Pilocarpus,racemosus,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,39360.0,49905.0,SEByC,49905.0,
2380,2364.0,p,,,0.76503,0.76503,24023.0,Myrtaceae,Pimenta,dioica,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24023.0,49906.0,SEByC,49906.0,
2381,2365.0,p,,,0.41723,0.41723,18724.0,Pinaceae,Pinus,arizonica,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18724.0,49907.0,SEByC,49907.0,
2382,2366.0,p,,,0.4129,0.4129,19197.0,Pinaceae,Pinus,ayacahuite,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19197.0,49908.0,SEByC,49908.0,
2383,2367.0,p,,,0.61,0.61,20811.0,Pinaceae,Pinus,canariensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20811.0,49909.0,SEByC,49909.0,
2384,2368.0,p,,,0.54667,0.54667,21055.0,Pinaceae,Pinus,caribaea,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21055.0,49910.0,SEByC,49910.0,
2385,2369.0,p,,,0.51314,0.51314,21308.0,Pinaceae,Pinus,cembroides,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21308.0,49911.0,SEByC,49911.0,
2386,2370.0,p,,,0.44042,0.44042,21618.0,Pinaceae,Pinus,chihuahuana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,21618.0,49912.0,SEByC,49912.0,
2387,2371.0,p,,,0.40165,0.40165,22515.0,Pinaceae,Pinus,contorta,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22515.0,49913.0,SEByC,49913.0,
2388,2372.0,p,,,0.4112,0.4112,22607.0,Pinaceae,Pinus,cooperi,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22607.0,49914.0,SEByC,49914.0,
2389,2373.0,p,,,0.4175,0.4175,22912.0,Pinaceae,Pinus,coulteri,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22912.0,49915.0,SEByC,49915.0,
2390,2374.0,p,,,0.51531,0.51531,23880.0,Pinaceae,Pinus,devoniana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23880.0,49916.0,SEByC,49916.0,
2391,2375.0,p,,,0.4909,0.4909,24332.0,Pinaceae,Pinus,douglasiana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24332.0,49917.0,SEByC,49917.0,
2392,2376.0,p,,,0.42956,0.42956,24484.0,Pinaceae,Pinus,durangensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24484.0,49918.0,SEByC,49918.0,
2393,2377.0,p,,,0.5,0.5,24597.0,Pinaceae,Pinus,edulis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24597.0,49919.0,SEByC,49919.0,
2394,2378.0,p,,,0.44181,0.44181,24937.0,Pinaceae,Pinus,engelmannii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24937.0,49920.0,SEByC,49920.0,
2395,2379.0,p,,,0.45486,0.45486,25831.0,Pinaceae,Pinus,flexilis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25831.0,49921.0,SEByC,49921.0,
2396,2380.0,p,,,0.43109,0.43109,27457.0,Pinaceae,Pinus,greggii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27457.0,49922.0,SEByC,49922.0,
2397,2381.0,p,,,0.46,0.46,27887.0,Pinaceae,Pinus,halepensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27887.0,49923.0,SEByC,49923.0,
2398,2382.0,p,,,0.43576,0.43576,27977.0,Pinaceae,Pinus,hartwegii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27977.0,49924.0,SEByC,49924.0,
2399,2383.0,p,,,0.44192,0.44192,28165.0,Pinaceae,Pinus,herrerae,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28165.0,49925.0,SEByC,49925.0,
2400,2384.0,p,,,0.37733,0.37733,29741.0,Pinaceae,Pinus,jeffreyi,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29741.0,49926.0,SEByC,49926.0,
2401,2385.0,p,,,0.50318,0.50318,29758.0,Pinaceae,Pinus,johannis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29758.0,49927.0,SEByC,49927.0,
2402,2386.0,p,,,0.35649,0.35649,30190.0,Pinaceae,Pinus,lambertiana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30190.0,49928.0,SEByC,49928.0,
2403,2387.0,p,,,0.4515,0.4515,30566.0,Pinaceae,Pinus,lawsonii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30566.0,49929.0,SEByC,49929.0,
2404,2388.0,p,,,0.44477,0.44477,30668.0,Pinaceae,Pinus,leiophylla,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30668.0,49930.0,SEByC,49930.0,
2405,2389.0,p,,,0.50642,0.50642,31655.0,Pinaceae,Pinus,lumholtzii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31655.0,49931.0,SEByC,49931.0,
2406,2390.0,p,,,0.44452,0.44452,32564.0,Pinaceae,Pinus,maximinoi,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,32564.0,49932.0,SEByC,49932.0,
2407,2391.0,p,,,0.47399,0.47399,33318.0,Pinaceae,Pinus,michoacana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33318.0,49933.0,SEByC,49933.0,
